Stage,Timestamp,Luminance,PupilDiameterLeft,PupilDiameterRight,GazeLeftX,GazeLeftY,GazeLeftZ,GazeRightX,GazeRightY,GazeRightZ
Calibration,3477016.000,0.1803238,4.653732,3.861069,0.03616333,-0.2481232,0.9680481,0.06718445,-0.224411,0.972168,
Calibration,3477108.000,0.1803238,4.380692,3.793655,0.03726196,-0.2473602,0.9682007,0.0730896,-0.2157288,0.9737091,
Calibration,3477216.000,0.1803238,4.014633,3.512619,0.02194214,-0.2538757,0.96698,0.09402466,-0.2176819,0.9714661,
Calibration,3477308.000,0.1803238,3.844498,3.503387,-0.1102295,-0.3208008,0.9407043,0.06292725,-0.2919922,0.9543304,
Calibration,3477416.000,0.1803238,3.967224,3.479416,-0.1043396,-0.3321991,0.9374084,0.06192017,-0.2974396,0.952713,
Calibration,3477516.000,0.1803238,4.036118,3.557098,-0.1133423,-0.3342438,0.9356384,0.06164551,-0.2959137,0.9532166,
Calibration,3477625.000,0.1803238,4.251556,3.634018,0.03466797,-0.2632294,0.9640961,0.1164856,-0.243454,0.9628754,
Calibration,3477733.000,0.1803238,4.33577,3.832886,0.04570007,-0.2319794,0.9716339,0.1182098,-0.2259674,0.9669189,
Calibration,3477833.000,0.1803238,4.372498,4.021393,0.04873657,-0.228241,0.9723663,0.1195984,-0.2254333,0.9668732,
Calibration,3477933.000,0.1803238,4.412109,4.050339,0.05314636,-0.2324677,0.9711456,0.1133575,-0.2189789,0.9691162,
Calibration,3478033.000,0.1803238,4.510574,4.013443,0.06173706,-0.2332306,0.9704437,0.1027527,-0.2210999,0.9698181,
Calibration,3478141.000,0.1803238,4.563171,4.048264,0.06723022,-0.2357635,0.9694672,0.08061218,-0.2478333,0.9654388,
Calibration,3478249.000,0.1803238,4.630386,4.108582,0.07060242,-0.2337341,0.9697266,0.07952881,-0.2519836,0.964447,
Calibration,3478349.000,0.1803238,4.735138,4.237167,0.06950378,-0.2307129,0.97052,0.08526611,-0.2305145,0.9693146,
Calibration,3478458.000,0.1803238,4.794601,4.28595,0.06817627,-0.2268982,0.9715271,0.09042358,-0.2333984,0.9681549,
Calibration,3478558.000,0.1803238,-1,4.289474,0,0,0,0.08821106,-0.2605743,0.9614105,
Calibration,3478658.000,0.2392521,-1,-1,0,0,0,0,0,0,
Calibration,3478749.000,0.2392521,-1,-1,0,0,0,0,0,0,
Calibration,3478858.000,0.2392521,4.650742,4.276291,0.04299927,-0.3344727,0.9414063,0.05126953,-0.2918701,0.9550781,
Calibration,3478974.000,0.2392521,4.807617,4.225739,0.04129028,-0.2977295,0.9537506,0.03367615,-0.2978973,0.9539948,
Calibration,3479091.000,0.2392521,4.684113,4.00296,0.04147339,-0.2693024,0.9621582,0.04560852,-0.2799225,0.9589233,
Calibration,3479191.000,0.2392521,4.557739,3.887482,0.04573059,-0.2729034,0.9609375,0.03677368,-0.2710571,0.961853,
Calibration,3479299.000,0.2392521,4.249207,3.716507,0.04011536,-0.2693329,0.962204,0.0375824,-0.271637,0.9616547,
Calibration,3479408.000,0.2392521,4.162598,3.515045,0.02349854,-0.2679443,0.9631348,0.04000854,-0.2734985,0.9610291,
Calibration,3479508.000,0.2392521,4.111359,3.43486,0.02854919,-0.276886,0.9604645,0.03919983,-0.2772217,0.9599915,
Calibration,3479599.000,0.2392521,4.039566,3.640991,0.02871704,-0.2807159,0.9593506,0.05200195,-0.2988434,0.9528809,
Calibration,3479699.000,0.2392521,4.145142,3.705048,0.02250671,-0.3084259,0.9509735,0.0526123,-0.2844849,0.9572296,
Calibration,3479807.000,0.2392521,4.30954,3.951675,0.02964783,-0.3120575,0.9496002,0.05767822,-0.3311615,0.941803,
Calibration,3479916.000,0.2392521,4.401443,3.886017,0.02500916,-0.2913208,0.9562836,0.0637207,-0.323822,0.9439545,
Calibration,3480016.000,0.2392521,4.785385,3.982193,0.006164551,-0.2881622,0.95755,0.07394409,-0.3300323,0.9410553,
Calibration,3480124.000,0.2392521,4.726166,3.923691,0.00328064,-0.2988739,0.9542847,0.08319092,-0.3196411,0.9438629,
Calibration,3480232.000,0.2392521,-1,-1,0,0,0,0,0,0,
Calibration,3480341.000,0.2392521,-1,-1,0,0,0,0,0,0,
Calibration,3480432.000,0.2392521,4.784286,3.59874,-0.01779175,-0.40625,0.9135742,0.07330322,-0.455246,0.8873291,
Calibration,3480540.000,0.2392521,4.720993,3.328629,-0.0284729,-0.4062195,0.9133148,0.07875061,-0.5013428,0.8616486,
Calibration,3480632.000,0.29402,4.777084,3.446838,-0.02392578,-0.401001,0.9157562,0.08070374,-0.4897461,0.8681183,
Calibration,3480732.000,0.29402,4.436401,3.335876,-0.03482056,-0.4546967,0.8899536,0.08039856,-0.5032654,0.8603668,
Calibration,3480832.000,0.29402,4.937943,3.632156,-0.05447388,-0.3714447,0.9268494,0.08677673,-0.4451294,0.8912354,
Calibration,3480924.000,0.29402,4.333466,3.926712,0.05355835,-0.2118988,0.9758148,0.1451111,-0.1621399,0.9760284,
Calibration,3481040.000,0.29402,4.253876,3.487274,0.04978943,-0.1819153,0.9820404,0.1320953,-0.1430511,0.9808502,
Calibration,3481149.000,0.29402,4.123169,3.403366,0.05326843,-0.1891632,0.980484,0.1353912,-0.1989136,0.9706116,
Calibration,3481249.000,0.29402,3.80632,3.320923,0.06794739,-0.2006683,0.9772949,0.1288605,-0.1891479,0.9734497,
Calibration,3481349.000,0.29402,3.624771,3.276871,0.06204224,-0.2036285,0.977066,0.1172028,-0.1990509,0.9729462,
Calibration,3481449.000,0.29402,3.857941,3.42482,0.0504303,-0.190033,0.9804688,0.09796143,-0.1879578,0.9772644,
Calibration,3481557.000,0.29402,3.843323,3.521591,0.04768372,-0.1899261,0.9806366,0.09059143,-0.1861115,0.9783325,
Calibration,3481657.000,0.29402,4.251953,3.692032,0.0589447,-0.1931305,0.9793854,0.1082916,-0.18927,0.9759216,
Calibration,3481757.000,0.29402,4.240097,3.748581,-0.0003356934,-0.311554,0.9502258,0.02371216,-0.3315277,0.9431458,
Calibration,3481865.000,0.29402,4.297256,3.794556,-0.002044678,-0.3029938,0.9529724,0.01753235,-0.3226013,0.9463654,
