Stage,Timestamp,Luminance,PupilDiameterLeft,PupilDiameterRight,GazeLeftX,GazeLeftY,GazeLeftZ,GazeRightX,GazeRightY,GazeRightZ
Calibration,2219332.000,0,-1,-1,0,0,0,0,0,0,
Calibration,2219416.000,0,-1,-1,0,0,0,0,0,0,
Calibration,2219499.000,0,4.67923,4.864731,-0.4096222,-0.06672668,0.9098053,-0.3528595,-0.09254456,0.931076,
Calibration,2219582.000,0,-1,-1,0,0,0,0,0,0,
Calibration,2219666.000,0.0005709003,-1,-1,0,0,0,0,0,0,
Calibration,2219749.000,0.0004716643,4.779816,4.923691,0.04508972,-0.2902832,0.9558716,0.04898071,-0.2526398,0.9663086,
Calibration,2219832.000,0.0004980227,4.800217,4.903549,0.0181427,-0.2921448,0.956192,0.04162598,-0.2693329,0.9621429,
Calibration,2219915.000,0.0005217919,4.594086,4.96579,0.008163452,-0.2980804,0.9544983,0.03045654,-0.2806854,0.9593048,
Calibration,2219999.000,0.0005217919,4.836029,5.065491,-0.00982666,-0.298645,0.9542999,0.01010132,-0.2901306,0.9569244,
Calibration,2220082.000,0.0004565414,4.677917,4.870148,-0.05822754,-0.2915039,0.9547882,-0.0006866455,-0.3066711,0.9517975,
Calibration,2220165.000,0.0005454455,4.673401,4.324585,-0.07255554,-0.2809906,0.956955,-0.016922,-0.3857727,0.9224243,
Calibration,2220249.000,0.0005085199,4.647568,-1,0.1188202,-0.630661,0.7668915,0,0,0,
Calibration,2220332.000,0.0002330708,-1,-1,0,0,0,0,0,0,
Calibration,2220415.000,0.0002330708,-1,-1,0,0,0,0,0,0,
Calibration,2220507.000,0.05099837,-1,-1,0,0,0,0,0,0,
Calibration,2220607.000,0.05099837,4.296509,4.653061,0.04222107,-0.3814392,0.9234161,0.06182861,-0.2983246,0.9524536,
Calibration,2220699.000,0.05099837,4.845581,4.961456,0.05599976,-0.2454987,0.9677734,0.08106995,-0.225296,0.9709015,
Calibration,2220815.000,0.05099837,4.76709,4.777252,0.03459167,-0.2451782,0.9688568,0.07098389,-0.2371063,0.9688721,
Calibration,2220907.000,0.05099837,4.434219,4.918076,0.02993774,-0.008071899,0.9995117,0.0614624,-0.02778625,0.9977112,
Calibration,2221015.000,0.05099837,4.551392,4.779739,0.002258301,0.0004425049,0.9999847,0.05352783,-0.01593018,0.9984283,
Calibration,2221124.000,0.05099837,4.63739,4.934021,-0.02128601,-0.02403259,0.9994812,0.03451538,-0.01202393,0.9993286,
Calibration,2221224.000,0.05099837,4.703125,4.973923,-0.03460693,-0.03311157,0.9988403,0.03764343,-0.03414917,0.998703,
Calibration,2221332.000,0.05099837,4.671936,4.986786,-0.05241394,-0.03175354,0.9981079,0.03543091,-0.03886414,0.9986115,
Calibration,2221440.000,0.05099837,4.682144,5.023132,-0.05999756,-0.03276062,0.9976501,0.04141235,-0.03289795,0.9985962,
Calibration,2221540.000,0.05099837,4.568985,4.898438,-0.07420349,-0.02487183,0.9969177,0.03434753,-0.02853394,0.9989929,
Calibration,2221648.000,0.05099837,4.596405,4.810394,-0.09890747,-0.01295471,0.9950104,0.03770447,-0.004165649,0.9992676,
Calibration,2221749.000,0.05099837,4.391663,4.970032,0.06864929,-0.3846588,0.9204865,0.1576843,-0.3822021,0.9105072,
Calibration,2221849.000,0.05099837,4.339279,4.60585,0.07183838,-0.4784393,0.8751678,0.1284027,-0.5087891,0.8512573,
Calibration,2221957.000,0.0510446,4.294601,4.552109,-0.01295471,-0.4103394,0.9118347,0.03271484,-0.3513641,0.9356537,
Calibration,2222057.000,0.05271883,4.208817,4.702225,-0.08085632,-0.3776093,0.9224091,-0.0161438,-0.2942505,0.9555817,
Calibration,2222148.000,0.05425587,4.467072,4.622238,0.07292175,-0.2734833,0.9590912,0.1212006,-0.286911,0.9502563,
Calibration,2222248.000,0.05460652,4.539825,4.878372,0.1268616,-0.2261047,0.9658051,0.164856,-0.224884,0.9603271,
Calibration,2222348.000,0.05424629,4.531296,4.782516,0.08512878,-0.1722412,0.9813538,0.1230011,-0.17659,0.9765625,
