Stage,Timestamp,Luminance,PupilDiameterLeft,PupilDiameterRight,GazeLeftX,GazeLeftY,GazeLeftZ,GazeRightX,GazeRightY,GazeRightZ
Calibration,96099.000,0.05099837,5.087448,5.110519,-0.2494659,-0.1970825,0.9481049,-0.04354858,-0.1671753,0.9849548,
Calibration,96207.000,0.05099837,5.035278,5.073135,-0.2543182,-0.1989746,0.9464264,-0.04095459,-0.177948,0.9831848,
Calibration,96324.000,0.05099837,5.076538,5.222198,-0.2590027,-0.1980133,0.9453583,-0.04344177,-0.1754913,0.9835205,
Calibration,96432.000,0.05099837,5.053421,5.177612,-0.2629395,-0.1955566,0.9447784,-0.04333496,-0.1744843,0.9836884,
Calibration,96532.000,0.05099837,5.071274,5.20578,-0.09448242,0.002410889,0.9955139,0.1155853,0.03897095,0.9925232,
Calibration,96623.000,0.05099837,5.01413,5.289017,-0.09423828,0.003845215,0.9955292,0.1181488,0.03967285,0.9921875,
Calibration,96732.000,0.05099837,5.04953,5.327637,0.0191803,0.06208801,0.997879,0.1755371,0.0872345,0.9805908,
Calibration,96823.000,0.1098479,4.990341,5.320511,0.03999329,0.08792114,0.9953156,0.2001801,0.1103516,0.9735107,
Calibration,96932.000,0.1098479,5.070938,5.333618,0.05201721,0.08372498,0.9951172,0.1934204,0.110321,0.974884,
Calibration,97032.000,0.1098479,5.024536,5.362091,0.05517578,0.08602905,0.994751,0.1895752,0.1077118,0.9759369,
Calibration,97132.000,0.1098479,5.000412,5.023117,-0.08822632,0.116806,0.989212,-0.02450562,0.1222534,0.9921875,
Calibration,97232.000,0.1098479,4.85788,4.809586,-0.08703613,0.1253815,0.9882813,-0.03990173,0.1174011,0.9922791,
Calibration,97323.000,0.1098479,4.717255,4.740326,-0.08882141,0.1235962,0.9883423,-0.04273987,0.1179047,0.9920959,
Calibration,97423.000,0.1098479,4.628586,4.730072,0.02778625,0.1615143,0.9864655,0.05834961,0.1828613,0.9813995,
Calibration,97532.000,0.1098479,4.579758,4.69136,0.1058655,0.2205048,0.9696198,0.1299744,0.2281647,0.9649048,
Calibration,97632.000,0.1098479,4.784225,4.883575,0.365509,0.2748871,0.8892822,0.3861237,0.2971497,0.8732605,
Calibration,97732.000,0.1098479,4.909012,4.970154,0.3963318,0.2775574,0.8751373,0.41185,0.2953491,0.8620453,
Calibration,97840.000,0.1098479,4.935074,5.007202,0.3930359,0.275238,0.8773499,0.4118805,0.2914429,0.8633575,
Calibration,97940.000,0.1098479,4.959946,5.111359,0.3960114,0.2753296,0.8759766,0.4090118,0.2927551,0.8642731,
Calibration,98048.000,0.1098479,4.813568,4.908157,0.134491,0.1502075,0.9794617,0.1664886,0.1311798,0.9772644,
Calibration,98157.000,0.1098479,5.010406,4.85965,-0.2264557,-0.1648865,0.9599457,-0.1839294,-0.137619,0.9732513,
Calibration,98256.000,0.1098479,5.006866,5.012039,-0.2236481,-0.192627,0.9554291,-0.1867371,-0.1932678,0.9631958,
Calibration,98356.000,0.1098479,4.991257,5.039795,-0.2210693,-0.1914368,0.9562683,-0.1934357,-0.1897888,0.9625702,
Calibration,98457.000,0.1098479,5.071838,5.050644,-0.2153778,-0.2015533,0.9554901,-0.1954651,-0.1897125,0.9621735,
Calibration,98557.000,0.1098479,5.057083,5.165771,-0.2194366,-0.1972198,0.9554749,-0.1962433,-0.1893311,0.9620972,
