Stage,Timestamp,Luminance,PupilDiameterLeft,PupilDiameterRight,GazeLeftX,GazeLeftY,GazeLeftZ,GazeRightX,GazeRightY,GazeRightZ
Calibration,3873385.000,0,6.642883,6.433456,0.07987976,-0.09436035,0.9923248,0.1287689,-0.06465149,0.989563,
Calibration,3873468.000,0,6.656799,6.474396,0.0745697,-0.08833313,0.9932861,0.1263885,-0.0574646,0.9903107,
Calibration,3873551.000,0,6.648163,6.478088,0.07437134,-0.08576965,0.9935303,0.1236115,-0.06103516,0.990448,
Calibration,3873635.000,0,6.693039,6.854691,-0.1018219,-0.1078796,0.9889221,-0.09544373,-0.06896973,0.9930267,
Calibration,3873718.000,0,6.785461,6.723999,-0.2270966,-0.097229,0.9689941,-0.2009888,-0.07699585,0.9765472,
Calibration,3873801.000,0,6.81694,6.52002,-0.3098602,-0.06809998,0.9483337,-0.3084412,-0.05923462,0.9493866,
Calibration,3873885.000,0,6.94635,6.701538,-0.4176483,-0.02191162,0.9083405,-0.3905182,-0.02302551,0.9202881,
Calibration,3873968.000,0,6.934265,6.717377,-0.4195557,-0.01966858,0.9075012,-0.3931732,-0.006240845,0.9194336,
Calibration,3874051.000,0,6.949738,6.741852,-0.4175873,-0.01850891,0.908432,-0.3919678,-0.0007171631,0.9199677,
Calibration,3874134.000,0,6.974548,6.8181,-0.4221954,-0.01318359,0.9064026,-0.3904114,0.01824951,0.9204559,
Calibration,3874218.000,0,6.980545,6.807877,-0.4217529,-0.008239746,0.906662,-0.3901062,0.02174377,0.9205017,
Calibration,3874301.000,0,6.788834,6.781357,-0.08522034,-0.02900696,0.9959259,-0.0667572,0.01339722,0.9976654,
Calibration,3874384.000,0,6.751297,6.646072,0.04548645,-0.04168701,0.9980927,0.07975769,-0.004776001,0.9967957,
Calibration,3874468.000,0,6.741089,6.659241,0.04527283,-0.0355072,0.9983368,0.0909729,-0.01431274,0.9957428,
Calibration,3874551.000,0,6.68306,6.547241,0.04978943,-0.09007263,0.9946747,0.08595276,-0.07247925,0.9936523,
Calibration,3874634.000,0,-1,-1,0,0,0,0,0,0,
Calibration,3874718.000,0,6.631805,6.457932,0.0632782,-0.09980774,0.992981,0.1047058,-0.06994629,0.9920349,
Calibration,3874801.000,0,6.90062,6.669647,0.05950928,-0.06138611,0.9963379,0.1207428,-0.04556274,0.9916229,
Calibration,3874884.000,0,6.87738,6.682922,0.05580139,-0.04658508,0.997345,0.1230316,-0.05033875,0.9911194,
Calibration,3874968.000,0,-1,-1,0,0,0,0,0,0,
Calibration,3875051.000,0,-1,6.366776,0,0,0,0.1504822,-0.07823181,0.9855042,
Calibration,3875134.000,0,6.926208,6.695602,0.120636,-0.07824707,0.9895935,0.1747284,-0.04093933,0.9837494,
Calibration,3875218.000,0,6.560959,6.806351,0.1318054,-0.1276398,0.983017,0.1703339,-0.03398132,0.984787,
Calibration,3875301.000,0,-1,-1,0,0,0,0,0,0,
Calibration,3875384.000,0,-1,-1,0,0,0,0,0,0,
Calibration,3875468.000,0,6.824677,6.748566,0.1552429,-0.1136169,0.981308,0.2065887,-0.06634521,0.9761658,
Calibration,3875551.000,0,6.929733,6.75705,0.1387787,-0.08195496,0.9869232,0.203064,-0.06297302,0.9771271,
Calibration,3875634.000,0,6.770996,6.771286,0.1617584,-0.1139526,0.9802246,0.2065582,-0.05473328,0.9768982,
Calibration,3875718.000,0,6.676117,6.855194,0.1724091,-0.1356201,0.9756317,0.1980438,-0.04512024,0.9791412,
Calibration,3875801.000,0,-1,-1,0,0,0,0,0,0,
Calibration,3875884.000,0,-1,-1,0,0,0,0,0,0,
Calibration,3875967.000,0,6.68663,6.944748,0.1385803,-0.1384583,0.9806213,0.1878204,-0.050354,0.980896,
Calibration,3876051.000,0,7.074875,6.742981,0.1396027,-0.09640503,0.9854889,0.2004089,-0.06054688,0.977829,
Calibration,3876134.000,0,6.981705,6.716812,0.1424713,-0.07675171,0.9868164,0.1942749,-0.04118347,0.980072,
Calibration,3876217.000,0,6.779495,6.824631,0.1510773,-0.06442261,0.9864044,0.1921539,-0.0327301,0.9808044,
Calibration,3876301.000,0,6.893814,6.684219,0.144455,-0.1009979,0.9843292,0.1891632,-0.05172729,0.9805756,
Calibration,3876384.000,0,6.856201,6.755051,0.1316223,-0.1199646,0.9840088,0.1796112,-0.05992126,0.9819031,
Calibration,3876467.000,0.05099837,7.061295,6.710373,0.1212006,-0.07910156,0.9894562,0.1790314,-0.05844116,0.9821014,
Calibration,3876551.000,0.05099837,6.949738,6.7715,0.1201172,-0.1050415,0.9871826,0.1719513,-0.06533813,0.9829254,
Calibration,3876667.000,0.05099837,6.812057,6.653366,0.06500244,-0.1253662,0.989975,0.1396332,-0.08686829,0.9863739,
Calibration,3876776.000,0.05099837,7.060425,6.684586,0.06484985,-0.09056091,0.9937744,0.1404114,-0.06564331,0.9878998,
Calibration,3876876.000,0.05099837,6.65213,6.252914,-0.04252625,-0.1140442,0.9925537,-0.00378418,-0.08566284,0.9963074,
