Stage,Timestamp,Luminance,PupilDiameterLeft,PupilDiameterRight,GazeLeftX,GazeLeftY,GazeLeftZ,GazeRightX,GazeRightY,GazeRightZ
Calibration,1333991.000,0.1098479,4.955994,4.896973,-0.03636169,0.07139587,0.9967804,-0.02728271,-0.05055237,0.9983368,
Calibration,1334091.000,0.1098479,5.042358,4.969315,-0.03971863,0.07659912,0.9962616,-0.02868652,-0.04989624,0.9983368,
Calibration,1334199.000,0.1098479,5.150146,5.13826,-0.04096985,0.08140564,0.9958344,-0.02928162,-0.05024719,0.9983063,
Calibration,1334299.000,0.1098479,5.436295,5.314651,-0.1223145,0.1807404,0.9758911,-0.1273804,0.0401001,0.9910278,
Calibration,1334399.000,0.1098479,5.46814,5.248032,-0.1385956,0.1791687,0.973999,-0.119339,0.0411377,0.9919891,
Calibration,1334516.000,0.1098479,5.584961,5.324112,-0.2237549,0.1969757,0.9545135,-0.2174377,0.06150818,0.9741211,
Calibration,1334624.000,0.1098479,5.538452,5.39566,-0.2216034,0.193985,0.9556427,-0.2255859,0.06820679,0.971817,
Calibration,1334732.000,0.1098479,5.580292,5.464905,-0.2251129,0.1911163,0.9553986,-0.2251892,0.07298279,0.9715729,
Calibration,1334832.000,0.1098479,5.310654,5.143539,-0.1139832,0.1237488,0.985733,-0.1041718,-0.03669739,0.993866,
Calibration,1334932.000,0.1098479,5.337082,5.179581,-0.1190338,0.121933,0.9853668,-0.1022339,-0.03549194,0.9941254,
Calibration,1335032.000,0.1803238,5.577225,5.20755,-0.115509,0.1317749,0.9845123,-0.09559631,-0.02589417,0.9950714,
Calibration,1335132.000,0.1803238,-1,-1,0,0,0,0,0,0,
Calibration,1335232.000,0.1803238,5.369171,5.38002,-0.04090881,0.11409,0.9926147,-0.05700684,-0.03489685,0.997757,
Calibration,1335349.000,0.1803238,5.204483,4.926636,-0.07298279,0.1374512,0.9878082,-0.05387878,-0.01885986,0.9983673,
Calibration,1335441.000,0.1803238,4.803558,4.73645,-0.07467651,0.1268158,0.9891052,-0.04754639,-0.02223206,0.9986115,
Calibration,1335549.000,0.1803238,4.548676,4.490021,-0.08244324,0.1204529,0.9892731,-0.04460144,-0.02848816,0.9985962,
Calibration,1335657.000,0.1803238,4.367569,4.389709,-0.08255005,0.1215668,0.9891357,-0.05178833,-0.0308075,0.9981689,
