Stage,Timestamp,Luminance,PupilDiameterLeft,PupilDiameterRight,GazeLeftX,GazeLeftY,GazeLeftZ,GazeRightX,GazeRightY,GazeRightZ
Calibration,66253.000,0.1098479,4.41954,5.046143,-0.006439209,-0.01370239,0.9998779,-0.002700806,0.0001831055,0.9999847,
Calibration,66353.000,0.1098479,4.324005,4.956833,-0.003067017,-0.0120697,0.9999084,-0.00479126,0.0003204346,0.9999847,
Calibration,66461.000,0.1098479,4.301666,4.866135,-0.003417969,-0.01512146,0.9998779,-0.006164551,0.000793457,0.9999695,
Calibration,66561.000,0.1098479,4.295731,4.84053,-0.0008850098,-0.01611328,0.9998627,-0.006027222,0.0004882813,0.9999695,
Calibration,66670.000,0.1098479,4.237991,4.810852,-0.002548218,-0.016922,0.9998474,-0.005340576,6.103516E-05,0.9999847,
Calibration,66786.000,0.1098479,4.255219,4.787964,-0.004165649,-0.0115509,0.9999237,-0.007049561,-9.155273E-05,0.9999695,
Calibration,66886.000,0.1098479,4.240555,4.784164,-0.003921509,-0.01167297,0.9999237,-0.01022339,-0.0001831055,0.999939,
Calibration,66969.000,0.1098479,4.218277,4.771103,-0.003936768,-0.01223755,0.9999084,-0.01191711,-0.0001983643,0.9999237,
Calibration,67061.000,0.1098479,4.235626,4.745056,-0.00479126,-0.009338379,0.999939,-0.01261902,-0.0005493164,0.9999084,
Calibration,67161.000,0.1098479,4.234283,4.754349,-0.005065918,-0.008926392,0.999939,-0.01211548,0.0004577637,0.9999237,
Calibration,67261.000,0.1803238,4.22998,4.733658,-0.007141113,-0.009399414,0.9999237,-0.01245117,-0.0001983643,0.9999084,
Calibration,67361.000,0.1803238,4.204926,4.734558,-0.006958008,-0.010849,0.9999084,-0.01255798,-0.0005645752,0.9999084,
Calibration,67453.000,0.1803238,4.234543,4.742905,-0.006546021,-0.01171875,0.9999084,-0.01159668,-0.002883911,0.9999237,
Calibration,67561.000,0.1803238,4.221375,4.75267,-0.007141113,-0.01116943,0.9999084,-0.01062012,-0.003601074,0.9999237,
Calibration,67661.000,0.1803238,4.148209,4.686676,-0.008285522,-0.01174927,0.9998932,-0.01429749,-0.005722046,0.9998779,
Calibration,67769.000,0.1803238,4.055603,4.588974,-0.007522583,-0.01293945,0.9998779,-0.01551819,-0.008728027,0.9998322,
Calibration,67878.000,0.1803238,3.947281,4.469681,-0.007492065,-0.01568604,0.9998474,-0.01693726,-0.007293701,0.9998169,
Calibration,67969.000,0.1803238,3.87561,4.361404,-0.008728027,-0.01441956,0.9998474,-0.01435852,-0.005142212,0.9998779,
Calibration,68069.000,0.1803238,3.76828,4.268265,-0.01011658,-0.01391602,0.9998474,-0.01438904,-0.001800537,0.9998932,
